#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 11 14 15 50  38  4.7  5.9  2.71 10.81  8.15 101 1022.6  23.0  23.9 999.0 99.0 99.00
2012 11 14 16 50  38  6.0  7.4  2.62 10.81  8.08 100 1021.8  23.0  24.0 999.0 99.0 99.00
2012 11 14 17 50  44  6.6  7.7  2.48 11.43  7.65 103 1021.2  22.3  24.0 999.0 99.0 99.00
2012 11 14 18 50  37  8.5  9.9  2.84 10.00  7.51  92 1020.9  21.8  24.0 999.0 99.0 99.00
2012 11 14 19 50  46 10.1 11.9  2.83 10.00  7.18  85 1020.6  21.4  23.9 999.0 99.0 99.00
2012 11 14 20 50  31  4.7  6.1  2.85 10.00  7.44  80 1020.7  22.1  23.9 999.0 99.0 99.00
2012 11 14 21 50  39  6.4  7.7  3.06 10.81  7.95  87 1020.7  22.0  23.9 999.0 99.0 99.00
2012 11 14 22 50  42  6.8  8.1  3.28  9.09  8.05  54 1020.9  22.3  23.8 999.0 99.0 99.00
2012 11 14 23 50  34  8.0  9.5  3.01 10.81  7.59  93 1021.0  22.2  23.8 999.0 99.0 99.00
2012 11 15 00 50  35 10.6 12.5  2.95 10.81  7.32  94 1020.9  21.7  23.8 999.0 99.0 99.00
2012 11 15 01 50  33  9.4 11.2  3.15 10.81  7.44  93 1021.2  21.7  23.8 999.0 99.0 99.00
2012 11 15 02 50  50  8.9 10.6  3.07 11.43  7.16  90 1021.2  21.8  23.8 999.0 99.0 99.00
2012 11 15 03 50  58 10.3 12.1  3.10 10.81  6.99  84 1020.8  21.8  23.8 999.0 99.0 99.00
2012 11 15 04 50  45  8.9 11.2  3.29  9.09  7.07  50 1020.1  21.6  23.8 999.0 99.0 99.00
2012 11 15 05 50  60  9.6 12.1  3.11  8.33  6.87  24 1019.8  21.4  23.8 999.0 99.0 99.00
2012 11 15 06 50  70  8.3 10.3  3.34  9.09  7.09  44 1019.0  22.1  23.8 999.0 99.0 99.00
2012 11 15 07 50  70  8.6 10.0  3.22  9.09  6.98  24 1018.5  21.8  23.8 999.0 99.0 99.00
2012 11 15 08 50  82  7.1  8.4  3.13 10.00  7.07  39 1018.0  21.6  23.8 999.0 99.0 99.00
2012 11 15 09 50 109  6.3  7.6  2.95 10.81  7.25  80 1018.2  21.7  23.8 999.0 99.0 99.00
2012 11 15 10 50 135  3.7  5.7  2.85  9.09  7.11  23 1018.7  21.9  23.8 999.0 99.0 99.00
2012 11 15 11 50 191  2.9  5.2  3.05  9.09  7.43  22 1019.2  22.0  23.8 999.0 99.0 99.00
2012 11 15 12 50 354 12.3 14.3  3.05 10.81  7.07  62 1019.0  19.9  23.8 999.0 99.0 99.00
2012 11 15 13 50  30 14.0 16.6  3.35 10.00  6.90  33 1019.3  19.6  23.8 999.0 99.0 99.00
2012 11 15 14 50  24 12.6 14.8  3.18 10.00  6.56  52 1019.4  19.8  23.8 999.0 99.0 99.00
2012 11 15 15 50  30 11.0 13.3  3.18  9.09  6.83  31 1019.0  20.6  23.8 999.0 99.0 99.00
2012 11 15 16 50  41  9.7 11.7  2.81 10.00  6.61  56 1018.2  21.0  23.9 999.0 99.0 99.00
2012 11 15 17 50  45  9.2 11.0  2.90  9.09  6.70  50 1017.8  21.2  23.9 999.0 99.0 99.00
2012 11 15 18 50  48  8.0  9.7  2.62 10.81  6.56  80 1017.8  21.3  23.9 999.0 99.0 99.00
2012 11 15 19 50  47  7.2  8.9  2.49 10.00  6.54  75 1017.5  21.2  23.9 999.0 99.0 99.00
2012 11 15 20 50  51  7.1  8.8  2.57  9.09  6.88  51 1017.4  21.5  23.9 999.0 99.0 99.00
2012 11 15 21 50  60  7.8  9.5  2.57 10.00  6.97  63 1017.4  21.4  23.9 999.0 99.0 99.00
2012 11 15 22 50  82  5.3  6.6  2.64 10.00  6.96  58 1017.7  21.7  23.8 999.0 99.0 99.00
2012 11 15 23 50  66  5.8  7.4  2.47 10.00  7.09  78 1018.0  21.5  23.8 999.0 99.0 99.00
2012 11 16 00 50  95  4.3  5.5  2.58 10.00  7.25  51 1017.9  21.8  23.8 999.0 99.0 99.00
2012 11 16 01 50  97  3.4  5.1  2.64  9.09  7.52  50 1017.9  21.9  23.8 999.0 99.0 99.00
2012 11 16 02 50  99  2.2  3.7  2.90 10.00  7.71  52 1017.8  21.9  23.8 999.0 99.0 99.00
2012 11 16 03 50 198  1.0  2.6  2.90  9.09  7.59  47 1017.8  21.8  23.8 999.0 99.0 99.00
2012 11 16 04 50 193  1.3  3.2  2.64 10.00  7.29  52 1017.4  21.8  23.8 999.0 99.0 99.00
2012 11 16 05 50 207  1.7  3.3  2.75 10.00  7.55  53 1017.2  21.8  23.8 999.0 99.0 99.00
2012 11 16 06 50 218  2.7  4.3  2.58  9.09  7.26  47 1017.1  21.7  23.8 999.0 99.0 99.00
2012 11 16 07 50 241  3.2  4.5  2.53 10.00  7.60  42 1017.2  21.8  23.8 999.0 99.0 99.00
2012 11 16 08 50 245  3.7  5.1  2.42 10.00  7.64  45 1017.0  21.8  23.8 999.0 99.0 99.00
2012 11 16 09 50 252  3.8  5.6  2.21 10.00  7.53  38 1016.9  22.0  23.8 999.0 99.0 99.00
2012 11 16 10 50 274  4.3  5.9  2.09 10.81  7.26  37 1017.0  22.0  23.8 999.0 99.0 99.00
2012 11 16 11 50 290  4.3  5.8  2.00  9.09  7.24  32 1017.6  22.2  23.8 999.0 99.0 99.00
2012 11 16 12 50 308  4.5  5.6  2.35 10.00  7.50  30 1017.9  22.1  23.8 999.0 99.0 99.00
2012 11 16 13 50 339  4.8  6.7  2.49 10.00  7.71  53 1018.3  22.1  23.8 999.0 99.0 99.00
2012 11 16 14 50  22  7.5  8.7  2.25  9.09  7.35  43 1018.5  21.2  23.8 999.0 99.0 99.00
2012 11 16 15 50  20 10.2 12.5  2.52 10.00  6.78  62 1018.2  21.4  23.8 999.0 99.0 99.00
2012 11 16 16 50  15 10.7 12.6  2.88 10.00  6.62  51 1017.7  21.4  23.8 999.0 99.0 99.00
2012 11 16 17 50  16 11.3 13.7  3.33 10.00  6.64  49 1017.3  21.7  23.8 999.0 99.0 99.00
2012 11 16 18 50  22 11.4 13.6  3.54  9.09  6.94  17 1017.5  21.7  23.8 999.0 99.0 99.00
2012 11 16 19 50  21 10.2 12.3  3.37  8.33  6.87  33 1017.9  21.1  23.8 999.0 99.0 99.00
2012 11 16 20 50  22 10.1 12.7  2.97 10.00  6.61  57 1018.3  21.4  23.8 999.0 99.0 99.00
2012 11 16 21 50  22 10.9 12.9  2.66 10.00  6.34  64 1018.4  21.9  23.8 999.0 99.0 99.00
2012 11 16 22 50  32 10.4 12.0  2.93 10.00  6.52  66 1018.8  22.0  23.8 999.0 99.0 99.00
2012 11 16 23 50  30 10.2 13.0  2.80 10.81  6.60  67 1019.1  22.3  23.8 999.0 99.0 99.00
2012 11 17 00 50  33 10.0 12.3  2.88 10.00  6.62  56 1019.5  21.9  23.7 999.0 99.0 99.00
2012 11 17 01 50  46  9.2 10.7  2.65 10.00  6.65  56 1019.7  22.0  23.7 999.0 99.0 99.00
2012 11 17 02 50  43  7.6  9.9  2.76 10.81  6.69  66 1020.1  22.0  23.7 999.0 99.0 99.00
2012 11 17 03 50  42  9.3 11.3  2.55 10.81  6.51  70 1020.0  22.2  23.7 999.0 99.0 99.00
2012 11 17 04 50  43  8.9 10.9  3.20 10.00  6.99  64 1019.9  22.1  23.7 999.0 99.0 99.00
2012 11 17 05 50  38 10.1 11.8  2.86 10.81  6.86  83 1019.6  20.5  23.7 999.0 99.0 99.00
2012 11 17 06 50  37  9.1 11.1  2.88 10.81  6.73  72 1019.4  21.2  23.7 999.0 99.0 99.00
2012 11 17 07 50  47  8.6  9.9  2.80 10.81  6.67  67 1019.4  21.3  23.7 999.0 99.0 99.00
2012 11 17 08 50  46  8.6  9.9  2.77 10.81  6.57  78 1019.3  21.3  23.7 999.0 99.0 99.00
2012 11 17 09 50  82  8.9 10.5  2.80 11.43  6.77  93 1019.3  21.0  23.7 999.0 99.0 99.00
2012 11 17 10 50  61  8.2 10.0  2.87 10.00  6.69  49 1019.5  21.6  23.7 999.0 99.0 99.00
2012 11 17 11 50  96  8.4 10.9  3.04 10.81  6.93  78 1020.1  21.7  23.7 999.0 99.0 99.00
2012 11 17 12 50 107  7.2  8.9  3.06 11.43  6.81  87 1020.5  21.4  23.7 999.0 99.0 99.00
2012 11 17 13 50 112  8.0  9.4  3.31 10.81  7.14  77 1020.7  21.5  23.7 999.0 99.0 99.00
2012 11 17 14 50 124  6.6  8.4  3.02 10.81  6.99  79 1021.4  20.5  23.7 999.0 99.0 99.00
2012 11 17 15 50 122  9.5 12.9  3.14 10.81  7.04  93 1020.8  21.1  23.7 999.0 99.0 99.00
2012 11 17 16 50  88  5.0  7.3  3.33 10.81  7.23  87 1020.5  21.4  23.7 999.0 99.0 99.00
2012 11 17 17 50 143  4.7  6.2  3.43  8.33  7.35  22 1020.4  22.7  23.8 999.0 99.0 99.00
2012 11 17 18 50 168  3.3  4.9  2.99  9.09  7.05  29 1020.5  23.0  23.9 999.0 99.0 99.00
2012 11 17 19 50 285  2.7  3.9  2.89  8.33  7.31  21 1020.2  22.9  23.9 999.0 99.0 99.00
2012 11 17 20 50  10  9.5 11.2  3.28 10.81  7.60  81 1020.1  21.7  23.9 999.0 99.0 99.00
2012 11 17 21 50  36 12.8 17.0  3.35  9.09  7.02  52 1020.4  20.8  23.8 999.0 99.0 99.00
2012 11 17 22 50  38 13.2 15.6  4.26 10.00  7.56  52 1020.1  20.9  23.8 999.0 99.0 99.00
2012 11 17 23 50  44 13.1 16.0  4.81 10.00  7.79  47 1020.3  21.1  23.7 999.0 99.0 99.00
2012 11 18 00 50  50 10.9 13.6  4.03 10.00  7.29  48 1020.2  21.6  23.7 999.0 99.0 99.00
2012 11 18 01 50  36 10.7 13.1  4.00  9.09  7.22  40 1019.8  21.5  23.7 999.0 99.0 99.00
2012 11 18 02 50  67 11.3 14.0  4.00 10.00  7.34  54 1019.7  22.2  23.7 999.0 99.0 99.00
2012 11 18 03 50  56  9.5 10.9  3.98 10.81  7.42  50 1019.8  21.7  23.7 999.0 99.0 99.00
2012 11 18 04 50  88  6.6  8.0  3.94 10.00  7.53  59 1019.2  21.7  23.7 999.0 99.0 99.00
2012 11 18 05 50 100  6.9  8.4  3.44 10.00  7.34  47 1018.6  22.2  23.7 999.0 99.0 99.00
2012 11 18 06 50 128  8.1  9.5  3.35 10.00  7.38  49 1018.7  22.7  23.7 999.0 99.0 99.00
2012 11 18 07 50 121  7.4  9.4  3.27  9.09  7.33  52 1018.8  22.7  23.7 999.0 99.0 99.00
2012 11 18 08 50 106  7.4  9.2  3.34  9.09  7.54  35 1018.9  22.7  23.7 999.0 99.0 99.00
2012 11 18 09 50 105  7.4  9.0  2.96 10.81  7.12  67 1018.8  22.8  23.7 999.0 99.0 99.00
2012 11 18 10 50  85  7.3  8.9  2.86 10.00  7.38  46 1019.0  22.7  23.7 999.0 99.0 99.00
2012 11 18 11 50 101  7.3  8.8  2.70 10.81  7.08  54 1019.5  22.9  23.7 999.0 99.0 99.00
2012 11 18 12 50 115 11.8 14.0  2.75 10.00  7.10  56 1019.4  21.0  23.7 999.0 99.0 99.00
2012 11 18 13 50 102  8.7 10.3  2.81 10.81  7.19  67 1020.1  20.6  23.7 999.0 99.0 99.00
2012 11 18 14 50  77  7.3  9.4  2.87 10.00  7.15  46 1020.2  20.4  23.7 999.0 99.0 99.00
2012 11 18 15 50  42  8.6 13.6  2.80 10.81  7.44  68 1019.4  20.7  23.6 999.0 99.0 99.00
2012 11 18 16 50 332  8.5 11.1  3.01 10.00  7.51  54 1019.1  19.5  23.4 999.0 99.0 99.00
2012 11 18 17 50  64 14.6 19.4  2.88 10.81  7.28  68 1017.5  18.9  23.3 999.0 99.0 99.00
2012 11 18 18 50  56  7.5  9.2  2.73 10.00  7.53  48 1018.2  20.5  23.4 999.0 99.0 99.00
2012 11 18 19 50  94  7.0  8.8  2.85  9.09  7.66  62 1017.5  21.1  23.3 999.0 99.0 99.00
2012 11 18 20 50 123  7.8  8.8  2.76 10.00  7.37  63 1017.0  21.8  23.4 999.0 99.0 99.00
2012 11 18 21 50 112  8.0  9.1  2.39 10.81  6.90  70 1017.5  22.1  23.5 999.0 99.0 99.00
2012 11 18 22 50 120  7.4  8.9  2.73 10.00  7.34  67 1017.4  22.2  23.5 999.0 99.0 99.00
2012 11 18 23 50 135  5.7  7.1  2.61  9.09  7.18  48 1017.7  22.8  23.5 999.0 99.0 99.00
2012 11 19 00 50 155  4.8  6.1  2.65 10.00  7.41  55 1017.9  22.9  23.5 999.0 99.0 99.00
2012 11 19 01 50 157  5.6  7.1  2.41 10.00  7.20  44 1017.8  22.7  23.5 999.0 99.0 99.00
2012 11 19 02 50 166  5.7  7.4  2.59 10.00  7.34  32 1017.6  22.6  23.5 999.0 99.0 99.00
2012 11 19 03 50 182  5.3  6.9  2.76 10.81  7.90  35 1017.7  22.8  23.5 999.0 99.0 99.00
2012 11 19 04 50 182  4.8  6.8  2.36 10.81  7.55  29 1017.3  22.9  23.5 999.0 99.0 99.00
2012 11 19 05 50 174  4.4  6.3  2.63 10.81  7.66  31 1016.8  22.9  23.5 999.0 99.0 99.00
2012 11 19 06 50 168  4.3  6.1  2.65 10.00  7.88  29 1016.2  22.8  23.5 999.0 99.0 99.00
2012 11 19 07 50 255  2.5  4.1  2.77 11.43  8.33  11 1016.1  21.3  23.4 999.0 99.0 99.00
2012 11 19 08 50 238  5.6  7.1  2.98 10.81  8.12   9 1015.6  22.1  23.4 999.0 99.0 99.00
2012 11 19 09 50 235  2.1  3.4  2.84 10.00  8.04  36 1015.6  21.7  23.4 999.0 99.0 99.00
2012 11 19 10 50 322  3.1  4.2  3.29 10.00  8.45  33 1015.6  22.1  23.4 999.0 99.0 99.00
2012 11 19 11 50 327  4.1  5.4  2.79 10.00  7.90  20 1015.8  22.3  23.4 999.0 99.0 99.00
2012 11 19 12 50 348  3.0  4.1  2.80 10.81  7.85  13 1015.6  22.5  23.4 999.0 99.0 99.00
2012 11 19 13 50 306  3.0  3.8  3.21 10.00  8.32  43 1015.6  22.1  23.4 999.0 99.0 99.00
2012 11 19 14 50 287  2.2  3.2  2.81 10.00  7.88  29 1015.6  22.1  23.5 999.0 99.0 99.00
2012 11 19 15 50 290  3.3  4.4  2.95 10.81  8.21  13 1015.0  22.2  23.6 999.0 99.0 99.00
2012 11 19 16 50 309  3.5  4.7  2.71 10.00  8.01  42 1014.0  22.8  23.7 999.0 99.0 99.00
2012 11 19 17 50 301  4.5  5.6  2.74 10.00  8.01  45 1013.0  22.7  23.8 999.0 99.0 99.00
2012 11 19 18 50 302  3.9  5.1  2.89 10.81  8.34  38 1012.6  22.7  23.7 999.0 99.0 99.00
2012 11 19 19 50 286  2.4  3.7  3.13 10.81  8.15  21 1012.0  22.9  23.7 999.0 99.0 99.00
2012 11 19 20 50 242  3.1  4.5  3.09 12.12  8.49 352 1012.0  23.0  23.7 999.0 99.0 99.00
2012 11 19 21 50 242  2.8  4.8  3.13 10.81  8.42  17 1011.9  22.7  23.6 999.0 99.0 99.00
2012 11 19 22 50 252  4.5  6.1  3.31 10.81  8.48  17 1012.0  22.8  23.6 999.0 99.0 99.00
2012 11 19 23 50 262  7.3 10.6  3.04 10.00  8.51  15 1011.8  22.4  23.6 999.0 99.0 99.00
2012 11 20 00 50 277  2.9  4.9  3.07 10.81  8.36  10 1011.4  20.8  23.5 999.0 99.0 99.00
2012 11 20 01 50 281  7.6  9.2  2.87 12.12  8.07   2 1010.9  22.1  23.5 999.0 99.0 99.00
2012 11 20 02 50 278  6.6  8.4  2.92 10.81  7.66  22 1010.2  21.5  23.6 999.0 99.0 99.00
2012 11 20 03 50 285  5.6  7.1  2.65 10.81  7.39  24 1008.9  22.2  23.6 999.0 99.0 99.00
2012 11 20 04 50 305  6.3 10.1  3.12 10.00  7.38  14 1008.0  22.0  23.6 999.0 99.0 99.00
2012 11 20 05 50 331  5.8  7.3  3.41 10.00  7.76   6 1007.5  21.6  23.5 999.0 99.0 99.00
2012 11 20 06 50  12 12.3 15.3  3.65 10.00  7.69  21 1007.3  21.5  23.6 999.0 99.0 99.00
2012 11 20 07 50  29 11.6 14.1  3.55 10.81  7.54  16 1007.8  22.2  23.6 999.0 99.0 99.00
2012 11 20 08 50  32 10.9 13.1  3.99 11.43  8.18  26 1008.0  22.7  23.6 999.0 99.0 99.00
2012 11 20 09 50  41 11.9 14.2  4.49 10.81  8.04  28 1008.7  22.5  23.6 999.0 99.0 99.00
2012 11 20 10 50  48 11.6 13.6  3.89 10.00  7.66  44 1009.4  22.2  23.6 999.0 99.0 99.00
2012 11 20 11 50  50 11.4 14.0  3.83 10.81  7.42  34 1010.4  22.2  23.6 999.0 99.0 99.00
2012 11 20 12 50  46 10.5 13.1  4.13 10.81  7.50  27 1011.1  22.1  23.6 999.0 99.0 99.00
2012 11 20 13 50  48 10.8 13.4  3.67 10.81  7.17  47 1012.1  21.7  23.6 999.0 99.0 99.00
2012 11 20 14 50  32 10.8 13.1  3.59 10.00  7.14  33 1012.2  21.3  23.6 999.0 99.0 99.00
2012 11 20 15 50  47  8.3 10.6  3.69 11.43  7.69  49 1012.1  22.3  23.6 999.0 99.0 99.00
2012 11 20 16 50  40  8.0  9.9  3.51 10.00  7.33  44 1011.6  22.7  23.6 999.0 99.0 99.00
2012 11 20 17 50  25  7.1  8.6  3.70 10.81  7.50  55 1010.8  22.2  23.7 999.0 99.0 99.00
2012 11 20 18 50  31  6.3  7.7  3.54 10.00  7.63  59 1010.7  22.4  23.7 999.0 99.0 99.00
2012 11 20 19 50  32  5.2  7.0  3.61 11.43  7.89  52 1010.7  22.4  23.7 999.0 99.0 99.00
2012 11 20 20 50  53  5.6  8.4  3.42 10.81  7.32  43 1010.9  22.5  23.7 999.0 99.0 99.00
2012 11 20 21 50  45  6.8  8.5  3.42 10.00  7.29  47 1010.8  22.4  23.7 999.0 99.0 99.00
2012 11 20 22 50  47  6.7  8.1  3.49 11.43  7.67  49 1011.2  22.4  23.6 999.0 99.0 99.00
2012 11 20 23 50  37  5.0  6.6  3.20 12.12  7.37  63 1011.8  22.6  23.6 999.0 99.0 99.00
2012 11 21 00 50 350  6.8  9.2  3.63 10.81  7.36  41 1012.2  19.8  23.6 999.0 99.0 99.00
2012 11 21 01 50  11  9.8 11.7  3.58 11.43  7.72  53 1012.2  20.5  23.6 999.0 99.0 99.00
2012 11 21 02 50  30  9.3 11.8  3.76 11.43  7.46  56 1012.6  20.0  23.5 999.0 99.0 99.00
2012 11 21 03 50  58  9.6 11.5  3.66 11.43  7.69  63 1012.2  20.2  23.5 999.0 99.0 99.00
2012 11 21 04 50  58  9.3 11.1  3.30 12.12  7.31  52 1011.9  20.5  23.5 999.0 99.0 99.00
2012 11 21 05 50  52  9.3 11.4  3.56 11.43  7.48  48 1011.5  20.6  23.5 999.0 99.0 99.00
2012 11 21 06 50  51  9.0 11.3  3.57 11.43  7.37  55 1011.5  20.8  23.5 999.0 99.0 99.00
2012 11 21 07 50  47  9.0 10.7  3.67 11.43  7.61  66 1010.9  20.3  23.4 999.0 99.0 99.00
2012 11 21 08 50  45  8.1  9.9  3.21 10.81  7.10  53 1011.1  20.0  23.4 999.0 99.0 99.00
2012 11 21 09 50  27  6.5  8.1  3.35 11.43  7.41  61 1011.6  20.2  23.4 999.0 99.0 99.00
2012 11 21 10 50  11  5.3  7.1  3.10 11.43  7.24  62 1012.3  20.1  23.4 999.0 99.0 99.00
2012 11 21 11 50  53  2.4  4.1  3.20 11.43  7.68  54 1012.3  19.9  23.4 999.0 99.0 99.00
2012 11 21 12 50  52  4.9  6.5  3.05 10.81  7.68  49 1013.0  20.7  23.4 999.0 99.0 99.00
2012 11 21 13 50  32  4.8  6.1  3.13 11.43  7.74  43 1012.9  20.7  23.4 999.0 99.0 99.00
2012 11 21 14 50  48 11.3 14.4  3.11 11.43  7.72  52 1012.8  19.1  23.4 999.0 99.0 99.00
2012 11 21 15 50 114  8.0  9.8  3.09 12.12  7.34  46 1011.9  19.4  23.4 999.0 99.0 99.00
2012 11 21 16 50 130  2.0  3.7  3.15 10.81  7.62  41 1011.7  20.6  23.3 999.0 99.0 99.00
2012 11 21 17 50 267  1.1  2.0  2.86 10.81  7.45  43 1011.1  20.9  23.2 999.0 99.0 99.00
2012 11 21 18 50   6 15.5 19.8  3.06 11.43  7.55  44 1010.2  18.0  23.2 999.0 99.0 99.00
2012 11 21 19 50  21 14.8 18.3  3.12 10.81  6.69  40 1010.7  17.8  23.2 999.0 99.0 99.00
2012 11 21 20 50  26 13.0 15.4  3.43  8.33  6.76  28 9999.0  18.7  23.2 999.0 99.0 99.00
2012 11 21 21 50  36 11.0 13.7  3.71 12.12  7.17  42 1011.1  19.4  23.2 999.0 99.0 99.00
2012 11 21 22 50  24 11.8 13.5  3.66 12.12  6.98  38 1011.2  20.2  23.1 999.0 99.0 99.00
2012 11 21 23 50  14 11.4 13.6  3.66 11.43  7.19  47 1011.7  19.6  23.1 999.0 99.0 99.00
2012 11 22 00 50  25 12.0 14.6  3.78 12.12  7.26  44 1011.7  19.5  23.1 999.0 99.0 99.00
2012 11 22 01 50  16 13.6 16.4  3.50 10.81  6.84  40 1011.5  19.0  23.1 999.0 99.0 99.00
2012 11 22 02 50  31 12.2 14.4  3.41 10.00  6.82  48 1011.8  19.1  23.1 999.0 99.0 99.00
2012 11 22 03 50  36 10.9 12.9  3.63 12.12  6.99  48 1011.5  19.3  23.1 999.0 99.0 99.00
2012 11 22 04 50  27 13.3 16.0  3.68 11.43  7.03  50 1010.6  19.6  23.1 999.0 99.0 99.00
2012 11 22 05 50  22 11.9 15.1  3.99 12.12  7.19  56 1010.1  20.6  23.1 999.0 99.0 99.00
2012 11 22 06 50  14 12.6 15.3  3.87  8.33  6.81  28 1009.7  20.4  23.1 999.0 99.0 99.00
2012 11 22 07 50  11 13.4 16.3  4.24  9.09  7.10  15 1009.5  20.3  23.1 999.0 99.0 99.00
2012 11 22 08 50 360 11.9 15.6  4.13  8.33  7.26  20 1009.3  20.3  23.1 999.0 99.0 99.00
2012 11 22 09 50   4 13.5 16.0  4.33  8.33  7.37  11 1008.9  20.5  23.0 999.0 99.0 99.00
2012 11 22 10 50  12 14.0 18.4  4.23  9.09  7.33  14 1009.1  19.0  23.0 999.0 99.0 99.00
2012 11 22 11 50   2 12.8 15.3  4.33  8.33  7.26  13 1009.2  20.4  23.0 999.0 99.0 99.00
2012 11 22 12 50 360 13.7 16.6  4.46  9.09  7.31  12 1009.2  20.8  23.0 999.0 99.0 99.00
2012 11 22 13 50 352 14.0 17.6  5.31 10.00  7.76  24 1009.7  20.3  23.0 999.0 99.0 99.00
2012 11 22 14 50   5 14.9 19.0  4.50 10.00  7.32  39 1009.5  20.8  23.0 999.0 99.0 99.00
2012 11 22 15 50  12 14.5 17.6  5.21  9.09  7.65  23 1009.9  19.4  23.0 999.0 99.0 99.00
2012 11 22 16 50   9 14.4 17.9  4.44 10.00  7.45  24 1009.2  19.8  23.0 999.0 99.0 99.00
2012 11 22 17 50   6 13.6 16.2  4.98 10.00  7.71  14 1008.7  20.8  23.0 999.0 99.0 99.00
2012 11 22 18 50  37 13.2 16.6  4.92 10.81  7.73  23 1009.1  19.1  23.0 999.0 99.0 99.00
2012 11 22 19 50  23 11.7 14.2  5.00 10.00  7.89  20 1009.5  20.9  23.0 999.0 99.0 99.00
2012 11 22 20 50  14 12.8 15.4  5.00 10.00  7.76  24 1009.9  20.2  23.0 999.0 99.0 99.00
2012 11 22 21 50  13 10.0 12.3  4.66  9.09  7.73  14 1010.7  21.4  23.0 999.0 99.0 99.00
2012 11 22 22 50  24 10.9 13.6  4.04 10.00  7.51  13 1011.2  21.2  23.0 999.0 99.0 99.00
2012 11 22 23 50  18 11.0 16.1  4.29 10.00  7.64  17 1012.0  20.7  23.1 999.0 99.0 99.00
2012 11 23 00 50  10 12.3 14.9  4.21 10.00  7.68  23 1012.1  22.0  23.1 999.0 99.0 99.00
2012 11 23 01 50  23 12.4 15.4  4.58 10.81  7.67  25 1012.5  22.1  23.1 999.0 99.0 99.00
2012 11 23 02 50  20 12.3 15.2  4.37 11.43  7.67  43 1013.0  22.3  23.1 999.0 99.0 99.00
2012 11 23 03 50  25 12.4 16.2  4.62 10.81  7.78  29 1013.3  21.9  23.2 999.0 99.0 99.00
2012 11 23 04 50  27 10.4 12.7  4.45 10.81  7.61  52 1013.5  21.9  23.1 999.0 99.0 99.00
2012 11 23 05 50  22 11.6 14.4  4.44 11.43  7.64  40 1013.6  22.2  23.1 999.0 99.0 99.00
2012 11 23 06 50  34 11.4 13.6  4.24 10.81  7.48  39 1013.7  22.1  23.1 999.0 99.0 99.00
2012 11 23 07 50  26 10.5 12.7  4.47 11.43  7.79  46 1014.0  21.9  23.1 999.0 99.0 99.00
2012 11 23 08 50  18 10.0 11.9  4.53 10.81  7.77  45 1014.1  22.0  23.1 999.0 99.0 99.00
2012 11 23 09 50   6 10.6 12.5  3.92  9.09  7.20  32 1014.4  21.9  23.1 999.0 99.0 99.00
2012 11 23 10 50 356 10.4 13.1  4.17 10.00  7.40  35 1014.9  21.6  23.1 999.0 99.0 99.00
2012 11 23 11 50   2  9.4 11.6  4.12 11.43  7.50  50 1015.4  21.4  23.1 999.0 99.0 99.00
2012 11 23 12 50 349  9.0 10.9  4.06 11.43  7.81  49 1016.3  21.4  23.1 999.0 99.0 99.00
2012 11 23 13 50 341  9.6 12.4  3.59 12.12  7.44  43 1016.8  21.2  23.1 999.0 99.0 99.00
2012 11 23 14 50 331  9.9 12.1  3.57 10.00  7.44  36 1017.1  20.9  23.1 999.0 99.0 99.00
2012 11 23 15 50 328  9.5 11.6  3.29 10.81  7.09  29 1017.0  20.5  23.1 999.0 99.0 99.00
2012 11 23 16 50 326  9.5 11.8  3.63 11.43  7.33  43 1016.1  20.1  23.1 999.0 99.0 99.00
2012 11 23 17 50 327  8.3 10.6  3.30 11.43  7.39  45 1015.4  20.1  23.1 999.0 99.0 99.00
2012 11 23 18 50 321  8.4 10.2  3.28 10.81  7.44  39 1014.9  19.8  23.1 999.0 99.0 99.00
2012 11 23 19 50 315  6.9  8.6  3.39 11.43  7.71  58 1014.5  19.5  23.1 999.0 99.0 99.00
2012 11 23 20 50 305  7.0  9.6  3.22 12.12  7.60  52 1014.8  19.2  23.1 999.0 99.0 99.00
2012 11 23 21 50 316  7.2  8.9  3.56 12.12  8.25  42 1015.1  19.0  23.1 999.0 99.0 99.00
2012 11 23 22 50 318  7.3  9.5  3.41 12.90  8.15  46 1015.2  18.9  23.0 999.0 99.0 99.00
2012 11 23 23 50 305  7.5  9.4  3.16 12.90  7.86  49 1015.4  18.9  23.0 999.0 99.0 99.00
2012 11 24 00 50 305  6.3  8.9  3.26 12.12  8.09  38 1015.3  18.9  23.0 999.0 99.0 99.00
2012 11 24 01 50 293  6.9  8.9  3.13 11.43  8.02  41 1015.4  19.0  23.0 999.0 99.0 99.00
2012 11 24 02 50 290  6.4  8.3  3.14 12.12  8.01  48 1015.0  19.0  22.9 999.0 99.0 99.00
2012 11 24 03 50 285  6.8  8.7  2.87 11.43  7.58  35 1014.7  19.1  22.9 999.0 99.0 99.00
2012 11 24 04 50 266  6.6  9.4  2.75 12.12  7.84  46 1014.1  19.4  22.9 999.0 99.0 99.00
2012 11 24 05 50 279  7.9  9.9  2.69 12.12  7.37  49 1013.7  19.7  22.9 999.0 99.0 99.00
